Rotulo_Real,Classe_Predita
A,N
A,R
A,H
A,W
A,W
B,A
B,D
B,M
B,B
B,B
C,K
C,Z
C,W
C,X
C,U
D,O
D,D
D,D
D,M
D,G
E,J
E,A
E,E
E,P
E,J
F,R
F,O
F,A
F,A
F,F
G,A
G,G
G,A
G,N
G,G
H,L
H,A
H,M
H,N
H,D
I,X
I,C
I,W
I,L
I,F
J,J
J,M
J,A
J,J
J,J
K,X
K,W
K,H
K,R
K,M
L,S
L,E
L,W
L,I
L,A
M,O
M,M
M,W
M,M
M,M
N,A
N,W
N,M
N,W
N,N
O,U
O,H
O,B
O,D
O,A
P,A
P,E
P,P
P,F
P,P
Q,Q
Q,M
Q,Q
Q,M
Q,Q
R,R
R,R
R,R
R,R
R,A
S,G
S,K
S,G
S,S
S,D
T,F
T,P
T,S
T,C
T,A
U,L
U,O
U,M
U,U
U,Q
V,U
V,D
V,P
V,M
V,L
W,M
W,J
W,H
W,M
W,M
X,N
X,H
X,H
X,R
X,H
Y,Z
Y,P
Y,T
Y,M
Y,P
Z,Z
Z,Z
Z,Z
Z,D
Z,D
