Rotulo_Real,Classe_Predita
A,W
A,W
A,H
A,W
A,W
B,R
B,B
B,C
B,W
B,D
C,Z
C,L
C,U
C,Z
C,L
D,S
D,Z
D,Z
D,D
D,L
E,J
E,T
E,Z
E,B
E,E
F,J
F,F
F,X
F,E
F,P
G,D
G,W
G,W
G,W
G,W
H,G
H,W
H,M
H,A
H,D
I,Z
I,Z
I,B
I,L
I,E
J,J
J,J
J,J
J,A
J,J
K,K
K,R
K,M
K,K
K,H
L,J
L,I
L,X
L,S
L,J
M,Q
M,W
M,W
M,M
M,M
N,G
N,N
N,E
N,M
N,N
O,S
O,W
O,B
O,L
O,G
P,E
P,C
P,P
P,R
P,F
Q,J
Q,D
Q,Q
Q,G
Q,Q
R,R
R,N
R,R
R,H
R,R
S,S
S,H
S,S
S,S
S,S
T,C
T,F
T,S
T,J
T,C
U,L
U,W
U,D
U,J
U,Q
V,B
V,D
V,P
V,U
V,V
W,M
W,G
W,W
W,X
W,Q
X,N
X,M
X,N
X,W
X,J
Y,U
Y,P
Y,Y
Y,P
Y,V
Z,Z
Z,E
Z,Z
Z,W
Z,Z
