Rotulo_Real,Classe_Predita
A,W
A,H
A,W
A,W
A,Q
B,D
B,J
B,M
B,S
B,P
C,K
C,Z
C,J
C,Z
C,K
D,D
D,I
D,D
D,D
D,L
E,D
E,F
E,E
E,R
E,R
F,K
F,F
F,R
F,E
F,F
G,S
G,K
G,A
G,L
G,S
H,A
H,W
H,M
H,N
H,I
I,T
I,Z
I,S
I,J
I,Y
J,J
J,J
J,Z
J,A
J,L
K,R
K,R
K,A
K,X
K,H
L,K
L,I
L,W
L,K
L,L
M,M
M,W
M,W
M,M
M,W
N,N
N,Q
N,I
N,M
N,M
O,O
O,Z
O,G
O,G
O,O
P,P
P,D
P,P
P,R
P,P
Q,R
Q,S
Q,Q
Q,Q
Q,Q
R,R
R,R
R,H
R,R
R,C
S,H
S,N
S,S
S,S
S,S
T,F
T,P
T,K
T,T
T,E
U,L
U,D
U,Q
U,Q
U,Q
V,L
V,P
V,L
V,U
V,F
W,P
W,G
W,R
W,Z
W,H
X,N
X,M
X,N
X,H
X,H
Y,Q
Y,P
Y,Y
Y,Y
Y,P
Z,J
Z,Z
Z,E
Z,Z
Z,D
