Rotulo_Real,Classe_Predita
A,W
A,W
A,W
A,A
A,O
B,R
B,R
B,H
B,S
B,D
C,K
C,L
C,W
C,Z
C,Q
D,B
D,D
D,Q
D,D
D,C
E,F
E,E
E,F
E,R
E,F
F,F
F,F
F,F
F,A
F,F
G,G
G,A
G,W
G,W
G,G
H,W
H,W
H,M
H,W
H,R
I,Z
I,O
I,I
I,U
I,I
J,J
J,J
J,A
J,J
J,J
K,K
K,R
K,K
K,R
K,R
L,G
L,S
L,A
L,G
L,I
M,B
M,R
M,R
M,J
M,F
N,O
N,Q
N,N
N,O
N,W
O,O
O,A
O,W
O,G
O,H
P,R
P,P
P,P
P,K
P,P
Q,Q
Q,G
Q,Q
Q,T
Q,Q
R,K
R,R
R,K
R,H
R,A
S,S
S,G
S,S
S,S
S,G
T,G
T,O
T,S
T,I
T,E
U,L
U,O
U,M
U,V
U,Q
V,V
V,O
V,V
V,M
V,L
W,R
W,G
W,M
W,M
W,D
X,N
X,X
X,A
X,A
X,J
Y,Q
Y,T
Y,Y
Y,P
Y,P
Z,A
Z,R
Z,J
Z,H
Z,F
