Rotulo_Real,Classe_Predita
A,G
A,G
A,H
A,Z
A,G
B,H
B,J
B,B
B,B
B,P
C,Z
C,I
C,Z
C,X
C,L
D,D
D,T
D,D
D,D
D,B
E,Z
E,F
E,D
E,G
E,Z
F,K
F,R
F,A
F,A
F,S
G,G
G,A
G,G
G,G
G,G
H,G
H,G
H,M
H,A
H,Q
I,T
I,Z
I,Y
I,S
I,E
J,J
J,J
J,J
J,X
J,J
K,H
K,R
K,A
K,R
K,G
L,Y
L,B
L,G
L,I
L,I
M,Z
M,G
M,A
M,A
M,Q
N,Q
N,G
N,N
N,O
N,H
O,S
O,S
O,Z
O,G
O,M
P,R
P,R
P,P
P,A
P,Z
Q,Q
Q,Q
Q,T
Q,Q
Q,Q
R,K
R,R
R,K
R,P
R,A
S,F
S,N
S,S
S,E
S,S
T,F
T,Y
T,S
T,I
T,L
U,G
U,C
U,Q
U,I
U,Q
V,U
V,D
V,U
V,D
V,U
W,O
W,G
W,G
W,B
W,W
X,Q
X,A
X,X
X,A
X,A
Y,G
Y,U
Y,U
Y,P
Y,P
Z,J
Z,C
Z,X
Z,W
Z,Z
