Rotulo_Real,Classe_Predita
A,W
A,K
A,H
A,A
A,N
B,B
B,J
B,N
B,S
B,R
C,K
C,W
C,W
C,W
C,U
D,O
D,Z
D,S
D,D
D,G
E,A
E,R
E,P
E,B
E,E
F,K
F,F
F,P
F,C
F,F
G,G
G,W
G,W
G,G
G,G
H,G
H,D
H,N
H,N
H,D
I,T
I,J
I,Y
I,U
I,F
J,J
J,J
J,A
J,J
J,J
K,K
K,R
K,M
K,K
K,K
L,S
L,F
L,I
L,I
L,C
M,T
M,M
M,B
M,A
M,M
N,C
N,H
N,W
N,M
N,H
O,W
O,B
O,G
O,G
O,N
P,R
P,E
P,P
P,R
P,Z
Q,V
Q,G
Q,C
Q,V
Q,Q
R,R
R,R
R,K
R,R
R,A
S,S
S,N
S,S
S,S
S,S
T,S
T,T
T,C
T,T
T,N
U,G
U,O
U,Q
U,Q
U,Q
V,E
V,J
V,V
V,M
V,M
W,R
W,G
W,W
W,B
W,A
X,W
X,X
X,B
X,S
X,J
Y,U
Y,Y
Y,Y
Y,Y
Y,P
Z,Z
Z,B
Z,B
Z,A
Z,B
