Rotulo_Real,Classe_Predita
A,W
A,A
A,H
A,A
A,X
B,D
B,Z
B,B
B,S
B,P
C,X
C,X
C,A
C,Z
C,Z
D,J
D,V
D,D
D,U
D,L
E,R
E,N
E,E
E,P
E,Z
F,R
F,O
F,K
F,P
F,T
G,J
G,J
G,G
G,A
G,H
H,B
H,H
H,J
H,J
H,A
I,T
I,Z
I,V
I,Z
I,T
J,J
J,J
J,B
J,R
J,J
K,K
K,R
K,K
K,R
K,H
L,L
L,E
L,E
L,I
L,Z
M,W
M,W
M,W
M,B
M,K
N,E
N,Y
N,L
N,W
N,B
O,B
O,W
O,O
O,D
O,N
P,K
P,R
P,P
P,P
P,P
Q,J
Q,F
Q,Q
Q,T
Q,Q
R,H
R,N
R,H
R,H
R,W
S,S
S,E
S,S
S,B
S,S
T,F
T,Y
T,K
T,K
T,T
U,B
U,O
U,M
U,Z
U,Q
V,B
V,P
V,U
V,B
V,L
W,J
W,J
W,M
W,M
W,Z
X,H
X,T
X,X
X,A
X,J
Y,V
Y,V
Y,Y
Y,P
Y,M
Z,Z
Z,B
Z,Z
Z,H
Z,K
