Rotulo_Real,Classe_Predita
A,B
A,A
A,H
A,A
A,G
B,B
B,B
B,J
B,B
B,B
C,K
C,Z
C,M
C,X
C,K
D,O
D,Z
D,D
D,D
D,L
E,Z
E,Z
E,P
E,B
E,Z
F,A
F,F
F,P
F,C
F,Z
G,M
G,J
G,W
G,W
G,S
H,N
H,X
H,R
H,A
H,R
I,T
I,I
I,S
I,I
I,S
J,J
J,J
J,A
J,B
J,J
K,A
K,R
K,K
K,A
K,A
L,M
L,E
L,G
L,W
L,I
M,J
M,R
M,B
M,M
M,M
N,U
N,N
N,H
N,M
N,S
O,C
O,S
O,G
O,D
O,F
P,R
P,R
P,R
P,R
P,R
Q,V
Q,N
Q,V
Q,Q
Q,K
R,N
R,A
R,A
R,A
R,B
S,S
S,K
S,O
S,B
S,S
T,V
T,L
T,S
T,C
T,L
U,D
U,O
U,O
U,O
U,Q
V,E
V,S
V,H
V,U
V,V
W,M
W,I
W,M
W,D
W,I
X,N
X,M
X,K
X,A
X,A
Y,U
Y,M
Y,Y
Y,O
Y,D
Z,E
Z,B
Z,B
Z,M
Z,D
