Rotulo_Real,Classe_Predita
A,W
A,K
A,D
A,A
A,N
B,A
B,R
B,G
B,S
B,B
C,X
C,Z
C,Y
C,Z
C,Y
D,D
D,J
D,B
D,M
D,H
E,B
E,B
E,P
E,P
E,E
F,R
F,F
F,F
F,R
F,E
G,G
G,A
G,R
G,G
G,G
H,D
H,D
H,M
H,H
H,D
I,Z
I,Z
I,O
I,G
I,Y
J,P
J,J
J,I
J,A
J,J
K,X
K,M
K,M
K,M
K,N
L,I
L,E
L,E
L,I
L,I
M,R
M,W
M,W
M,P
M,M
N,K
N,K
N,K
N,M
N,H
O,U
O,W
O,D
O,D
O,M
P,P
P,R
P,P
P,R
P,P
Q,Q
Q,G
Q,K
Q,R
Q,Q
R,R
R,V
R,V
R,R
R,R
S,S
S,H
S,S
S,S
S,B
T,S
T,Y
T,I
T,Z
T,I
U,D
U,D
U,M
U,Q
U,Q
V,L
V,D
V,V
V,M
V,M
W,M
W,K
W,K
W,D
W,N
X,N
X,I
X,N
X,Z
X,H
Y,U
Y,J
Y,J
Y,P
Y,Y
Z,Z
Z,L
Z,X
Z,D
Z,Z
