Rotulo_Real,Classe_Predita
A,W
A,H
A,H
A,W
A,T
B,D
B,D
B,B
B,B
B,M
C,K
C,Z
C,W
C,Z
C,Z
D,O
D,P
D,O
D,D
D,B
E,W
E,A
E,P
E,P
E,W
F,W
F,W
F,K
F,F
F,C
G,W
G,W
G,A
G,W
G,G
H,A
H,D
H,M
H,M
H,D
I,T
I,Z
I,Y
I,J
I,H
J,J
J,J
J,M
J,J
J,Z
K,Z
K,A
K,M
K,K
K,M
L,D
L,S
L,S
L,I
L,I
M,E
M,M
M,W
M,M
M,M
N,N
N,W
N,M
N,H
N,N
O,D
O,Q
O,D
O,D
O,F
P,W
P,P
P,P
P,P
P,P
Q,J
Q,N
Q,Y
Q,Q
Q,W
R,E
R,F
R,E
R,T
R,F
S,S
S,A
S,G
S,S
S,N
T,G
T,W
T,W
T,T
T,W
U,D
U,O
U,D
U,D
U,W
V,L
V,D
V,D
V,P
V,J
W,M
W,M
W,E
W,M
W,X
X,N
X,M
X,X
X,H
X,A
Y,Z
Y,P
Y,Y
Y,P
Y,P
Z,Z
Z,Z
Z,Z
Z,M
Z,D
