Rotulo_Real,Classe_Predita
A,A
A,E
A,R
A,W
A,A
B,B
B,R
B,N
B,W
B,D
C,K
C,M
C,M
C,X
C,M
D,O
D,M
D,D
D,Z
D,B
E,B
E,B
E,Z
E,Z
E,Z
F,W
F,X
F,R
F,E
F,E
G,D
G,W
G,R
G,W
G,G
H,G
H,W
H,M
H,H
H,R
I,Z
I,J
I,J
I,S
I,Y
J,J
J,J
J,J
J,J
J,U
K,K
K,R
K,M
K,R
K,A
L,X
L,I
L,X
L,W
L,Z
M,I
M,I
M,W
M,R
M,J
N,G
N,M
N,W
N,M
N,N
O,W
O,W
O,O
O,W
O,D
P,P
P,E
P,P
P,R
P,B
Q,Q
Q,R
Q,T
Q,Q
Q,I
R,R
R,R
R,R
R,H
R,A
S,J
S,N
S,S
S,N
S,N
T,G
T,P
T,S
T,C
T,I
U,D
U,O
U,M
U,Q
U,U
V,B
V,Q
V,V
V,U
V,U
W,R
W,L
W,R
W,Z
W,A
X,S
X,R
X,X
X,A
X,J
Y,L
Y,T
Y,Y
Y,V
Y,Z
Z,Z
Z,Z
Z,Z
Z,Z
Z,I
