Rotulo_Real,Classe_Predita
A,G
A,H
A,H
A,P
A,A
B,A
B,R
B,W
B,W
B,J
C,L
C,Z
C,M
C,Z
C,B
D,S
D,D
D,S
D,T
D,M
E,E
E,F
E,E
E,E
E,U
F,K
F,F
F,L
F,V
F,E
G,G
G,W
G,A
G,W
G,G
H,W
H,P
H,M
H,R
H,W
I,T
I,J
I,O
I,L
I,Y
J,J
J,J
J,R
J,J
J,J
K,H
K,Z
K,A
K,H
K,W
L,T
L,S
L,L
L,L
L,I
M,B
M,M
M,M
M,A
M,W
N,Q
N,K
N,W
N,Q
N,N
O,U
O,A
O,G
O,W
O,A
P,J
P,Z
P,P
P,R
P,R
Q,Q
Q,N
Q,Q
Q,Q
Q,Q
R,R
R,R
R,S
R,J
R,W
S,S
S,H
S,S
S,F
S,S
T,I
T,O
T,S
T,O
T,K
U,L
U,D
U,M
U,U
U,Q
V,V
V,J
V,B
V,B
V,L
W,Q
W,K
W,K
W,Q
W,Q
X,X
X,A
X,N
X,A
X,A
Y,V
Y,V
Y,Y
Y,M
Y,E
Z,Z
Z,J
Z,Z
Z,G
Z,D
