Rotulo_Real,Classe_Predita
A,A
A,W
A,A
A,A
A,G
B,J
B,R
B,B
B,S
B,R
C,K
C,J
C,W
C,X
C,B
D,O
D,J
D,P
D,Z
D,L
E,D
E,R
E,P
E,R
E,C
F,K
F,K
F,A
F,F
F,F
G,W
G,J
G,W
G,W
G,S
H,W
H,D
H,A
H,A
H,W
I,Z
I,J
I,Y
I,S
I,X
J,J
J,J
J,Z
J,A
J,J
K,T
K,X
K,K
K,G
K,K
L,S
L,S
L,E
L,L
L,L
M,R
M,M
M,T
M,W
M,M
N,G
N,Q
N,N
N,W
N,B
O,O
O,B
O,G
O,W
O,D
P,P
P,R
P,P
P,P
P,R
Q,D
Q,N
Q,Q
Q,Q
Q,Q
R,R
R,R
R,R
R,R
R,R
S,S
S,A
S,G
S,E
S,N
T,F
T,Y
T,T
T,F
T,E
U,U
U,O
U,M
U,Q
U,Q
V,V
V,D
V,U
V,U
V,V
W,M
W,G
W,E
W,B
W,Q
X,N
X,A
X,X
X,J
X,X
Y,U
Y,M
Y,Y
Y,V
Y,T
Z,Z
Z,D
Z,D
Z,D
Z,B
