Rotulo_Real,Classe_Predita
A,A
A,W
A,H
A,R
A,N
B,B
B,S
B,W
B,S
B,B
C,L
C,T
C,W
C,X
C,K
D,D
D,T
D,D
D,D
D,W
E,L
E,D
E,E
E,E
E,E
F,A
F,R
F,A
F,F
F,C
G,A
G,A
G,A
G,W
G,G
H,L
H,W
H,R
H,H
H,W
I,T
I,Z
I,Y
I,J
I,V
J,J
J,F
J,J
J,J
J,J
K,W
K,W
K,W
K,K
K,K
L,D
L,T
L,L
L,L
L,L
M,I
M,O
M,B
M,D
M,O
N,C
N,U
N,N
N,H
N,U
O,S
O,W
O,G
O,L
O,W
P,R
P,B
P,P
P,R
P,T
Q,Q
Q,G
Q,Q
Q,T
Q,Q
R,R
R,R
R,R
R,R
R,A
S,S
S,S
S,S
S,S
S,S
T,T
T,M
T,S
T,T
T,L
U,W
U,U
U,Q
U,Q
U,Q
V,H
V,P
V,H
V,P
V,M
W,R
W,L
W,W
W,M
W,D
X,X
X,P
X,H
X,A
X,H
Y,U
Y,T
Y,T
Y,T
Y,D
Z,Z
Z,D
Z,D
Z,J
Z,B
