Rotulo_Real,Classe_Predita
A,N
A,H
A,A
A,A
A,A
B,S
B,D
B,W
B,G
B,D
C,Q
C,Z
C,W
C,X
C,V
D,D
D,D
D,D
D,D
D,L
E,R
E,B
E,E
E,B
E,E
F,W
F,F
F,R
F,E
F,E
G,N
G,J
G,W
G,W
G,S
H,W
H,A
H,N
H,H
H,A
I,T
I,J
I,I
I,S
I,T
J,J
J,J
J,R
J,Z
J,J
K,K
K,M
K,K
K,K
K,K
L,W
L,C
L,Y
L,L
L,S
M,I
M,M
M,W
M,M
M,A
N,C
N,M
N,N
N,W
N,N
O,D
O,W
O,O
O,G
O,A
P,R
P,R
P,P
P,F
P,T
Q,W
Q,G
Q,V
Q,D
Q,Q
R,R
R,R
R,K
R,R
R,R
S,E
S,N
S,G
S,G
S,Q
T,S
T,C
T,C
T,C
T,K
U,W
U,W
U,P
U,I
U,Q
V,B
V,B
V,D
V,D
V,M
W,V
W,E
W,W
W,E
W,J
X,G
X,V
X,R
X,H
X,A
Y,V
Y,P
Y,V
Y,T
Y,P
Z,Z
Z,Z
Z,E
Z,C
Z,Z
