Rotulo_Real,Classe_Predita
A,W
A,H
A,A
A,A
A,A
B,B
B,B
B,N
B,S
B,D
C,L
C,K
C,A
C,Z
C,K
D,Q
D,T
D,C
D,A
D,H
E,Z
E,F
E,P
E,P
E,E
F,L
F,N
F,E
F,E
F,E
G,A
G,J
G,A
G,H
G,F
H,W
H,A
H,R
H,W
H,A
I,V
I,I
I,Y
I,S
I,E
J,J
J,J
J,J
J,X
J,J
K,M
K,W
K,M
K,R
K,H
L,I
L,S
L,X
L,I
L,Z
M,J
M,M
M,W
M,R
M,R
N,N
N,M
N,N
N,M
N,N
O,D
O,A
O,B
O,L
O,N
P,P
P,R
P,P
P,P
P,P
Q,Q
Q,N
Q,N
Q,N
Q,Q
R,K
R,G
R,E
R,A
R,A
S,S
S,N
S,S
S,I
S,I
T,F
T,Z
T,I
T,P
T,E
U,W
U,W
U,R
U,U
U,R
V,B
V,P
V,U
V,Q
V,B
W,M
W,K
W,M
W,B
W,R
X,K
X,R
X,X
X,H
X,W
Y,C
Y,C
Y,C
Y,P
Y,O
Z,J
Z,I
Z,X
Z,R
Z,X
