Rotulo_Real,Classe_Predita
A,W
A,H
A,H
A,M
A,G
B,B
B,E
B,G
B,B
B,R
C,K
C,Z
C,Z
C,Z
C,L
D,O
D,O
D,D
D,O
D,L
E,E
E,E
E,E
E,R
E,V
F,R
F,G
F,B
F,L
F,E
G,A
G,A
G,R
G,A
G,G
H,L
H,V
H,A
H,H
H,A
I,Y
I,Z
I,E
I,I
I,T
J,J
J,J
J,B
J,A
J,X
K,B
K,L
K,M
K,R
K,M
L,S
L,S
L,S
L,C
L,I
M,I
M,M
M,W
M,W
M,M
N,N
N,M
N,M
N,W
N,N
O,E
O,S
O,N
O,G
O,F
P,E
P,M
P,B
P,R
P,P
Q,T
Q,T
Q,T
Q,T
Q,V
R,R
R,R
R,X
R,R
R,A
S,S
S,G
S,Z
S,Z
S,S
T,C
T,P
T,S
T,C
T,R
U,L
U,Q
U,M
U,V
U,Q
V,B
V,D
V,M
V,D
V,E
W,M
W,L
W,W
W,B
W,A
X,N
X,A
X,N
X,J
X,J
Y,C
Y,P
Y,E
Y,P
Y,P
Z,Z
Z,Z
Z,Z
Z,M
Z,Z
