Rotulo_Real,Classe_Predita
A,W
A,Z
A,H
A,W
A,W
B,D
B,B
B,B
B,B
B,R
C,Q
C,C
C,W
C,Z
C,L
D,O
D,P
D,O
D,D
D,L
E,D
E,C
E,E
E,W
E,E
F,A
F,F
F,Z
F,C
F,W
G,N
G,A
G,A
G,G
G,C
H,G
H,D
H,B
H,W
H,W
I,T
I,Z
I,E
I,G
I,M
J,J
J,J
J,Z
J,F
J,V
K,K
K,L
K,M
K,K
K,M
L,J
L,W
L,E
L,E
L,Z
M,S
M,W
M,W
M,M
M,R
N,W
N,N
N,M
N,M
N,N
O,W
O,W
O,W
O,E
O,W
P,S
P,R
P,R
P,G
P,R
Q,W
Q,G
Q,N
Q,N
Q,R
R,E
R,N
R,K
R,D
R,A
S,S
S,H
S,G
S,Y
S,S
T,G
T,K
T,S
T,W
T,R
U,L
U,W
U,W
U,W
U,Q
V,V
V,D
V,U
V,M
V,U
W,W
W,M
W,E
W,W
W,W
X,N
X,H
X,N
X,H
X,F
Y,K
Y,M
Y,Y
Y,P
Y,M
Z,C
Z,C
Z,Z
Z,C
Z,D
