Rotulo_Real,Classe_Predita
A,G
A,L
A,H
A,W
A,W
B,W
B,R
B,D
B,B
B,D
C,K
C,Z
C,W
C,X
C,L
D,D
D,Z
D,W
D,I
D,L
E,E
E,T
E,F
E,D
E,D
F,K
F,A
F,A
F,W
F,F
G,D
G,J
G,A
G,W
G,S
H,N
H,W
H,D
H,H
H,W
I,T
I,T
I,O
I,J
I,S
J,J
J,J
J,F
J,J
J,J
K,X
K,R
K,M
K,K
K,X
L,O
L,S
L,W
L,C
L,S
M,E
M,M
M,W
M,R
M,M
N,K
N,X
N,X
N,M
N,N
O,K
O,W
O,B
O,G
O,D
P,F
P,E
P,D
P,R
P,K
Q,Q
Q,V
Q,Q
Q,Q
Q,W
R,E
R,V
R,F
R,F
R,F
S,S
S,H
S,C
S,F
S,S
T,R
T,K
T,K
T,T
T,H
U,W
U,O
U,Q
U,V
U,Q
V,V
V,D
V,S
V,V
V,H
W,R
W,G
W,M
W,Q
W,Z
X,N
X,R
X,R
X,R
X,J
Y,U
Y,Y
Y,Y
Y,T
Y,V
Z,Z
Z,D
Z,E
Z,D
Z,Z
