Rotulo_Real,Classe_Predita
A,A
A,H
A,H
A,W
A,S
B,B
B,B
B,M
B,B
B,D
C,X
C,Z
C,A
C,Z
C,A
D,O
D,Q
D,Q
D,C
D,M
E,E
E,E
E,P
E,R
E,P
F,R
F,F
F,E
F,A
F,F
G,R
G,J
G,A
G,W
G,F
H,G
H,L
H,R
H,H
H,J
I,T
I,C
I,M
I,C
I,Z
J,J
J,J
J,J
J,J
J,J
K,P
K,R
K,A
K,P
K,N
L,S
L,Y
L,J
L,S
L,C
M,S
M,M
M,M
M,M
M,W
N,D
N,M
N,W
N,M
N,N
O,D
O,X
O,J
O,U
O,S
P,R
P,Z
P,B
P,R
P,T
Q,Q
Q,G
Q,Q
Q,T
Q,Q
R,R
R,N
R,B
R,Z
R,A
S,S
S,R
S,S
S,S
S,S
T,S
T,F
T,S
T,Y
T,F
U,Q
U,O
U,M
U,Q
U,Q
V,E
V,C
V,V
V,R
V,G
W,Q
W,M
W,W
W,M
W,Q
X,N
X,M
X,N
X,A
X,A
Y,V
Y,S
Y,N
Y,M
Y,S
Z,L
Z,E
Z,Z
Z,L
Z,Z
