Rotulo_Real,Classe_Predita
A,A
A,Z
A,H
A,W
A,N
B,R
B,R
B,O
B,S
B,D
C,L
C,Z
C,W
C,Z
C,L
D,T
D,R
D,O
D,L
D,L
E,L
E,E
E,R
E,H
E,Z
F,F
F,P
F,A
F,C
F,F
G,D
G,W
G,A
G,Q
G,Z
H,Q
H,A
H,W
H,H
H,A
I,J
I,Z
I,Y
I,J
I,E
J,Z
J,J
J,Z
J,J
J,M
K,W
K,L
K,K
K,R
K,V
L,W
L,Y
L,Z
L,L
L,Z
M,Z
M,M
M,M
M,M
M,W
N,Q
N,G
N,W
N,M
N,N
O,C
O,X
O,G
O,D
O,N
P,R
P,R
P,R
P,R
P,K
Q,Q
Q,R
Q,W
Q,M
Q,Q
R,R
R,R
R,R
R,R
R,T
S,S
S,H
S,R
S,S
S,R
T,S
T,Y
T,S
T,C
T,F
U,Q
U,C
U,Q
U,Q
U,Q
V,B
V,D
V,V
V,P
V,V
W,M
W,R
W,L
W,M
W,Z
X,K
X,M
X,R
X,A
X,A
Y,Y
Y,B
Y,Y
Y,F
Y,P
Z,Z
Z,Z
Z,Z
Z,W
Z,Z
