Rotulo_Real,Classe_Predita
A,W
A,W
A,H
A,W
A,G
B,N
B,F
B,W
B,W
B,D
C,A
C,C
C,W
C,Z
C,L
D,D
D,Z
D,D
D,D
D,N
E,A
E,Z
E,W
E,W
E,W
F,R
F,F
F,A
F,W
F,W
G,D
G,J
G,G
G,A
G,E
H,A
H,H
H,M
H,H
H,D
I,T
I,Z
I,S
I,J
I,P
J,J
J,W
J,M
J,Z
J,J
K,M
K,M
K,W
K,F
K,M
L,S
L,E
L,E
L,I
L,I
M,M
M,M
M,W
M,M
M,M
N,C
N,W
N,N
N,M
N,M
O,C
O,N
O,G
O,B
O,F
P,P
P,R
P,P
P,R
P,P
Q,J
Q,G
Q,N
Q,N
Q,Q
R,R
R,R
R,F
R,P
R,P
S,S
S,L
S,E
S,Y
S,S
T,G
T,O
T,R
T,C
T,A
U,B
U,O
U,H
U,Q
U,Q
V,B
V,B
V,V
V,B
V,B
W,M
W,M
W,M
W,M
W,K
X,R
X,A
X,N
X,A
X,J
Y,L
Y,V
Y,P
Y,P
Y,J
Z,Z
Z,W
Z,X
Z,M
Z,C
