Rotulo_Real,Classe_Predita
A,X
A,S
A,H
A,A
A,Q
B,S
B,S
B,B
B,E
B,D
C,Z
C,Z
C,M
C,Z
C,B
D,O
D,P
D,D
D,X
D,X
E,W
E,W
E,P
E,P
E,T
F,K
F,P
F,E
F,E
F,F
G,D
G,G
G,D
G,W
G,G
H,H
H,H
H,X
H,H
H,X
I,T
I,J
I,I
I,J
I,L
J,J
J,J
J,Z
J,J
J,Z
K,K
K,H
K,R
K,H
K,X
L,X
L,I
L,I
L,Z
L,I
M,S
M,M
M,M
M,D
M,M
N,Q
N,H
N,H
N,H
N,N
O,C
O,A
O,G
O,G
O,N
P,A
P,A
P,E
P,L
P,R
Q,J
Q,J
Q,Q
Q,Q
Q,Q
R,R
R,R
R,J
R,D
R,S
S,S
S,K
S,O
S,S
S,S
T,R
T,F
T,K
T,F
T,A
U,J
U,W
U,M
U,I
U,Q
V,V
V,V
V,D
V,P
V,U
W,R
W,X
W,M
W,O
W,N
X,N
X,V
X,X
X,G
X,H
Y,V
Y,V
Y,V
Y,P
Y,T
Z,Z
Z,E
Z,Z
Z,M
Z,I
