Rotulo_Real,Classe_Predita
A,W
A,W
A,H
A,W
A,U
B,R
B,B
B,B
B,B
B,R
C,W
C,Z
C,W
C,Z
C,E
D,O
D,L
D,D
D,P
D,G
E,R
E,G
E,E
E,E
E,E
F,R
F,F
F,E
F,E
F,F
G,W
G,W
G,J
G,W
G,W
H,W
H,L
H,D
H,H
H,R
I,T
I,Z
I,U
I,I
I,E
J,J
J,J
J,J
J,A
J,Z
K,K
K,X
K,K
K,K
K,K
L,J
L,E
L,E
L,L
L,I
M,E
M,M
M,W
M,B
M,M
N,Q
N,H
N,W
N,H
N,N
O,D
O,R
O,G
O,W
O,M
P,P
P,P
P,P
P,F
P,P
Q,Q
Q,G
Q,Q
Q,Q
Q,Q
R,R
R,K
R,X
R,R
R,A
S,S
S,H
S,S
S,S
S,G
T,I
T,I
T,S
T,C
T,K
U,L
U,G
U,D
U,Q
U,Q
V,L
V,P
V,D
V,M
V,L
W,X
W,G
W,E
W,D
W,Q
X,N
X,R
X,X
X,R
X,R
Y,L
Y,Y
Y,Y
Y,P
Y,P
Z,C
Z,P
Z,D
Z,D
Z,D
