Rotulo_Real,Classe_Predita
A,W
A,W
A,H
A,A
A,W
B,B
B,B
B,O
B,B
B,D
C,X
C,Z
C,W
C,Z
C,K
D,D
D,Z
D,D
D,Z
D,U
E,J
E,K
E,U
E,P
E,Y
F,R
F,K
F,E
F,S
F,P
G,D
G,W
G,W
G,Q
G,G
H,A
H,A
H,D
H,A
H,A
I,T
I,Z
I,V
I,G
I,Y
J,J
J,J
J,Z
J,Z
J,J
K,X
K,A
K,X
K,K
K,K
L,C
L,E
L,Z
L,S
L,J
M,P
M,W
M,W
M,B
M,M
N,K
N,M
N,K
N,M
N,N
O,C
O,W
O,G
O,G
O,A
P,P
P,P
P,P
P,K
P,P
Q,T
Q,T
Q,Q
Q,Q
Q,Q
R,N
R,R
R,E
R,V
R,F
S,S
S,K
S,S
S,F
S,E
T,E
T,P
T,S
T,T
T,E
U,H
U,W
U,M
U,U
U,U
V,V
V,P
V,V
V,B
V,L
W,Z
W,M
W,K
W,Z
W,R
X,N
X,N
X,A
X,J
X,Y
Y,V
Y,P
Y,Y
Y,P
Y,P
Z,J
Z,X
Z,Z
Z,Z
Z,D
