Rotulo_Real,Classe_Predita
A,H
A,H
A,H
A,W
A,G
B,S
B,R
B,I
B,R
B,D
C,K
C,K
C,W
C,Z
C,Z
D,O
D,T
D,P
D,P
D,L
E,E
E,T
E,F
E,R
E,E
F,R
F,R
F,P
F,K
F,F
G,W
G,H
G,W
G,K
G,G
H,H
H,F
H,M
H,K
H,D
I,T
I,Z
I,Y
I,I
I,Z
J,B
J,R
J,B
J,M
J,P
K,V
K,M
K,M
K,H
K,M
L,L
L,L
L,W
L,S
L,L
M,O
M,M
M,O
M,M
M,M
N,Q
N,U
N,N
N,H
N,N
O,U
O,N
O,O
O,U
O,D
P,P
P,E
P,P
P,R
P,P
Q,Q
Q,S
Q,Q
Q,Q
Q,Q
R,K
R,R
R,E
R,R
R,R
S,S
S,A
S,S
S,Y
S,S
T,W
T,P
T,S
T,K
T,G
U,W
U,O
U,D
U,O
U,Q
V,U
V,U
V,Q
V,D
V,S
W,R
W,X
W,M
W,M
W,M
X,X
X,A
X,X
X,X
X,V
Y,L
Y,M
Y,Y
Y,V
Y,V
Z,Z
Z,E
Z,X
Z,R
Z,X
