Rotulo_Real,Classe_Predita
A,A
A,E
A,R
A,W
A,G
B,W
B,I
B,W
B,S
B,R
C,K
C,K
C,K
C,X
C,K
D,O
D,J
D,D
D,Y
D,N
E,R
E,Z
E,P
E,R
E,Z
F,A
F,F
F,A
F,A
F,F
G,W
G,J
G,A
G,A
G,S
H,K
H,W
H,W
H,N
H,D
I,T
I,I
I,I
I,J
I,E
J,J
J,J
J,A
J,J
J,J
K,N
K,R
K,A
K,A
K,N
L,S
L,S
L,Z
L,L
L,S
M,B
M,S
M,S
M,J
M,R
N,Q
N,U
N,N
N,W
N,W
O,G
O,A
O,O
O,S
O,W
P,P
P,P
P,R
P,R
P,P
Q,V
Q,G
Q,F
Q,Q
Q,Q
R,H
R,N
R,S
R,H
R,R
S,S
S,N
S,S
S,S
S,S
T,G
T,O
T,S
T,J
T,J
U,D
U,O
U,U
U,U
U,K
V,U
V,D
V,U
V,M
V,H
W,J
W,S
W,P
W,P
W,R
X,W
X,P
X,X
X,A
X,J
Y,U
Y,Y
Y,Y
Y,P
Y,P
Z,Z
Z,P
Z,X
Z,J
Z,I
