Rotulo_Real,Classe_Predita
A,W
A,W
A,H
A,W
A,W
B,B
B,R
B,S
B,W
B,R
C,K
C,K
C,W
C,Z
C,K
D,O
D,T
D,D
D,U
D,G
E,E
E,E
E,P
E,R
E,B
F,R
F,E
F,F
F,Z
F,F
G,A
G,W
G,Z
G,W
G,G
H,A
H,M
H,N
H,K
H,Z
I,T
I,Z
I,V
I,G
I,Y
J,T
J,W
J,B
J,A
J,Z
K,M
K,A
K,M
K,H
K,H
L,R
L,S
L,S
L,S
L,I
M,S
M,W
M,W
M,A
M,R
N,Q
N,G
N,A
N,O
N,H
O,G
O,W
O,B
O,G
O,W
P,F
P,R
P,P
P,R
P,R
Q,T
Q,G
Q,Q
Q,Z
Q,V
R,R
R,R
R,R
R,B
R,B
S,S
S,H
S,S
S,S
S,S
T,S
T,Z
T,R
T,Z
T,R
U,H
U,O
U,M
U,V
U,Q
V,U
V,D
V,D
V,P
V,L
W,K
W,V
W,A
W,M
W,A
X,W
X,X
X,W
X,A
X,H
Y,K
Y,Y
Y,Y
Y,Y
Y,B
Z,F
Z,C
Z,Z
Z,Z
Z,Y
