Rotulo_Real,Classe_Predita
A,W
A,H
A,H
A,W
A,W
B,D
B,B
B,M
B,W
B,D
C,Z
C,Z
C,W
C,Z
C,Z
D,O
D,O
D,O
D,D
D,W
E,E
E,C
E,E
E,B
E,E
F,F
F,F
F,F
F,C
F,F
G,W
G,J
G,W
G,G
G,G
H,G
H,W
H,W
H,W
H,W
I,T
I,J
I,J
I,Q
I,S
J,J
J,J
J,A
J,J
J,J
K,A
K,W
K,A
K,A
K,N
L,I
L,Y
L,L
L,L
L,L
M,R
M,M
M,O
M,M
M,M
N,N
N,Q
N,X
N,M
N,N
O,S
O,W
O,G
O,D
O,F
P,F
P,E
P,R
P,F
P,P
Q,Q
Q,S
Q,Q
Q,Q
Q,Q
R,E
R,N
R,E
R,R
R,E
S,S
S,N
S,B
S,N
S,S
T,F
T,Y
T,F
T,F
T,F
U,X
U,W
U,M
U,Q
U,V
V,U
V,D
V,V
V,M
V,S
W,X
W,G
W,R
W,M
W,W
X,W
X,N
X,N
X,J
X,J
Y,U
Y,T
Y,U
Y,M
Y,Z
Z,Z
Z,G
Z,Z
Z,M
Z,S
