Rotulo_Real,Classe_Predita
A,W
A,K
A,H
A,A
A,N
B,J
B,R
B,M
B,S
B,B
C,T
C,Z
C,M
C,Z
C,L
D,O
D,V
D,Q
D,M
D,U
E,E
E,Z
E,E
E,E
E,E
F,R
F,A
F,A
F,R
F,F
G,A
G,A
G,G
G,S
G,R
H,K
H,W
H,M
H,N
H,X
I,Z
I,Z
I,I
I,G
I,T
J,J
J,J
J,K
J,X
J,Z
K,K
K,R
K,L
K,K
K,U
L,T
L,T
L,S
L,L
L,J
M,B
M,M
M,D
M,K
M,M
N,K
N,M
N,K
N,M
N,N
O,U
O,J
O,G
O,D
O,A
P,F
P,K
P,P
P,R
P,V
Q,R
Q,G
Q,Q
Q,Q
Q,Q
R,R
R,R
R,S
R,L
R,A
S,Y
S,H
S,B
S,B
S,G
T,J
T,P
T,E
T,T
T,R
U,W
U,D
U,M
U,S
U,Q
V,P
V,M
V,H
V,H
V,L
W,W
W,G
W,K
W,M
W,G
X,R
X,X
X,V
X,J
X,A
Y,Y
Y,T
Y,Y
Y,T
Y,Y
Z,Z
Z,Z
Z,H
Z,B
Z,R
