Rotulo_Real,Classe_Predita
A,W
A,W
A,R
A,W
A,G
B,B
B,R
B,B
B,S
B,B
C,K
C,K
C,W
C,Z
C,V
D,O
D,X
D,O
D,B
D,G
E,B
E,E
E,E
E,E
E,E
F,W
F,F
F,W
F,W
F,F
G,W
G,W
G,W
G,W
G,A
H,A
H,L
H,D
H,H
H,A
I,T
I,Z
I,I
I,J
I,F
J,J
J,J
J,R
J,J
J,J
K,L
K,R
K,R
K,R
K,M
L,I
L,E
L,I
L,W
L,K
M,E
M,M
M,O
M,W
M,R
N,G
N,W
N,W
N,W
N,G
O,L
O,W
O,D
O,U
O,D
P,F
P,L
P,R
P,R
P,P
Q,W
Q,G
Q,Q
Q,V
Q,R
R,R
R,H
R,K
R,R
R,M
S,S
S,D
S,G
S,F
S,F
T,R
T,P
T,C
T,Z
T,E
U,I
U,O
U,M
U,Q
U,Q
V,V
V,D
V,V
V,B
V,V
W,G
W,G
W,R
W,M
W,R
X,R
X,H
X,H
X,A
X,A
Y,V
Y,V
Y,Y
Y,P
Y,P
Z,J
Z,G
Z,M
Z,M
Z,B
