Rotulo_Real,Classe_Predita
A,M
A,A
A,H
A,R
A,G
B,H
B,D
B,O
B,J
B,R
C,Z
C,R
C,M
C,Z
C,L
D,O
D,D
D,D
D,T
D,U
E,Z
E,E
E,P
E,Z
E,E
F,A
F,C
F,F
F,C
F,A
G,J
G,A
G,G
G,W
G,S
H,K
H,K
H,R
H,N
H,K
I,T
I,I
I,Y
I,K
I,Y
J,J
J,J
J,A
J,M
J,V
K,X
K,M
K,X
K,K
K,K
L,Z
L,J
L,W
L,A
L,I
M,I
M,F
M,M
M,A
M,A
N,G
N,K
N,K
N,M
N,N
O,Z
O,W
O,O
O,O
O,N
P,A
P,R
P,P
P,F
P,F
Q,G
Q,G
Q,Q
Q,G
Q,Q
R,F
R,F
R,K
R,R
R,A
S,S
S,K
S,S
S,B
S,F
T,G
T,B
T,S
T,I
T,I
U,Z
U,O
U,P
U,X
U,Q
V,V
V,N
V,E
V,V
V,V
W,K
W,Z
W,W
W,B
W,Z
X,N
X,M
X,K
X,N
X,A
Y,A
Y,T
Y,V
Y,V
Y,P
Z,C
Z,E
Z,Z
Z,C
Z,B
